status_label,year,current_assets,ebitda,net_income,market_value,total_assets,long_term_debt,ebit,current_liabilities,total_revenue,total_liabilities
0,2009,15.676,-4.246,-25.412,211.7214,97.155,22.231,-10.009,45.869,19.236,91.018
0,2010,29.002,-4.757,-9.49,390.0021,100.299,34.394,-9.651,19.674,23.994,76.229
0,1999,531.742,121.737,35.059,450.9129,787.178,195.6,82.632,305.805,1281.009,507.515
0,2000,510.167,142.249,45.285,439.915,779.39,194.457,104.098,260.892,1343.817,462.172
0,2001,564.193,137.718,50.448,526.2114,835.674,194.565,100.547,292.567,1359.676,494.281
0,2002,592.141,145.383,35.317,777.2401,846.14,178.756,114.451,293.75,1404.739,480.85
0,2003,673.915,173.575,81.62,1212.1333,927.432,175.091,140.402,303.136,1500.496,490.23
0,2004,665.175,206.183,102.666,1536.8535,928.747,175.046,170.571,340.775,1658.536,533.133
0,2005,647.074,231.084,114.082,1529.7325,916.737,175.0,188.735,341.202,1785.396,526.703
0,2006,657.093,249.773,129.145,1741.765,921.983,175.0,207.69,345.539,1840.805,529.954
0,2007,664.928,268.955,142.436,2112.3527,950.837,227.598,227.226,341.47,1880.481,580.399
0,2008,643.948,254.895,119.651,1193.7154,932.26,227.515,206.858,324.451,1881.933,567.585
0,2009,582.138,164.091,62.837,1235.3204,872.682,225.046,119.556,316.801,1525.706,557.47
0,2010,584.973,197.056,93.237,1781.9802,885.622,223.578,152.045,368.283,1691.157,609.812
0,2011,532.882,233.959,117.658,1599.7461,870.663,225.178,185.453,359.08,1884.919,603.896
0,2012,612.134,259.567,129.541,2459.9905,935.199,223.482,206.719,378.122,1959.796,622.797
0,2013,653.267,285.731,154.845,3347.1437,1002.748,223.544,231.755,388.845,2042.524,644.01
0,2014,824.036,317.881,173.87,3437.0029,1192.415,347.316,264.743,400.42,2173.768,783.688
0,2015,710.679,362.219,201.591,4113.5808,1303.658,354.818,301.842,443.734,2391.961,841.493
0,2016,779.009,398.388,230.994,5191.4848,1387.518,331.423,335.483,463.839,2393.262,837.483
0,2017,859.886,420.762,267.717,6717.5966,1493.787,305.629,356.207,521.796,2506.273,876.695
0,2018,894.637,435.117,271.939,5948.5043,1570.984,312.549,374.317,532.635,2619.882,902.068
0,1999,0.848,0.185,0.375,0.225,1.557,0.963,0.074,1.582,3.324,2.545
0,2000,1.151,0.459,0.317,0.478,1.636,1.036,0.385,1.271,3.48,2.307
0,2001,1.301,0.66,1.034,5.3676,5.017,1.135,0.61,1.219,3.938,2.354
0,2002,1.402,0.468,-0.17,1.8914,4.494,1.079,0.095,0.922,4.253,2.001
0,2003,1.184,0.216,-1.439,2.1982,3.556,1.968,0.037,0.534,4.02,2.502
0,2004,1.397,0.317,-0.107,2.0448,3.248,1.912,0.16,0.389,4.409,2.301
0,2005,1.583,0.623,0.463,3.5784,3.355,0.77,0.469,1.175,5.493,1.945
0,2006,1.452,0.09,-0.127,2.3121,2.473,0.711,-0.027,0.469,5.126,1.18
0,2007,1.759,0.315,0.165,3.2329,2.783,0.647,0.226,0.592,6.055,1.239
0,2008,2.056,0.462,0.303,1.5868,3.026,0.588,0.36,0.469,7.205,1.057
0,2009,3.197,0.122,-0.027,1.7619,4.16,0.514,0.015,1.634,7.091,2.148
0,2010,4.404,0.874,1.233,3.2642,6.122,0.899,0.674,1.925,11.133,2.824
0,2011,3.132,0.337,-0.016,1.5445,5.266,0.795,0.031,1.295,10.828,2.09
0,2012,4.646,1.395,1.221,2.1591,6.74,0.655,1.048,1.724,11.981,2.379
0,2013,5.261,1.162,0.872,4.8859,7.312,0.527,0.803,1.518,13.1,2.045
0,2014,5.438,0.652,0.12,3.7066,7.475,0.559,0.313,1.494,13.562,2.053
0,2015,5.653,1.148,0.504,4.9982,7.68,0.468,0.857,1.351,16.194,1.819
0,2016,5.949,-0.124,-0.261,4.7075,8.265,0.445,-0.389,2.159,16.302,2.604
0,2017,6.062,-0.954,-2.015,3.9574,7.671,0.13,-1.268,3.787,18.396,3.917
0,1999,1644.5,862.4,441.7,3912.2813,6212.4,1758.9,645.2,1607.1,14362.1,4104.1
0,2000,3086.5,1301.7,529.4,4917.5438,9003.8,2192.6,1038.3,3028.4,24545.2,6394.1
0,1999,179.676,97.029,68.593,3178.6864,457.35,0.16,81.392,103.262,527.026,123.058
0,2000,210.955,129.159,85.643,4357.2851,604.393,0.0,112.606,147.301,601.293,192.795
0,2001,206.354,154.854,102.902,4125.4192,652.277,0.0,135.332,102.553,650.408,149.106
0,2002,265.979,178.777,125.805,2660.1615,782.868,0.067,157.597,113.982,955.133,177.918
0,2003,274.363,213.881,140.973,6126.851,1001.236,29.748,190.554,146.971,1053.466,265.263
0,2004,448.156,243.214,150.558,4783.4307,1281.943,4.508,212.314,277.903,1187.008,413.517
0,2005,512.289,398.648,194.52,3904.2306,1410.897,3.555,290.748,277.012,1602.931,394.443
0,2006,744.716,427.282,249.163,5196.5077,1634.241,3.625,294.182,295.787,1722.271,410.652
0,2007,586.578,473.895,237.443,5543.02,1479.02,256.593,368.195,273.795,1805.836,625.967
0,2008,625.101,492.289,250.1,2753.842,1550.252,209.87,382.69,248.711,1938.608,549.403
0,2009,810.896,447.633,215.213,3405.2986,1710.954,205.123,342.033,220.779,1688.062,521.507
0,2010,721.813,441.259,193.947,2991.8406,1952.261,225.276,313.559,227.27,1717.577,548.456
0,2011,650.181,456.948,220.559,3697.4464,1858.392,63.593,322.648,380.576,1808.966,537.383
0,2012,574.726,492.252,244.28,4006.204,2023.838,192.014,358.952,230.519,1870.972,539.398
0,2013,653.933,573.067,244.75,6247.2218,3686.568,1435.751,400.467,297.215,2132.353,2044.49
0,2014,690.553,647.363,322.872,6280.5284,3733.581,1405.106,434.857,296.513,2446.877,2011.445
0,2015,882.902,747.804,364.044,9102.4938,3908.3,1383.634,534.107,339.218,2779.541,2036.208
0,2016,1022.689,952.051,319.638,8994.6025,6366.177,3313.276,627.401,420.353,4170.077,4242.164
0,2017,1079.244,1103.833,586.185,14307.6183,6331.689,2628.002,749.358,989.092,4927.965,3975.007
0,2018,1140.783,1259.767,576.656,14679.8359,7468.709,3889.541,851.738,515.601,4028.211,4882.803
1,1999,2873.0,798.0,279.0,2467.7813,8353.0,1230.0,520.0,2838.0,11862.0,4673.0
1,2000,2907.0,685.0,404.0,5214.0,8003.0,1567.0,395.0,2351.0,11332.0,4515.0
1,2001,2631.0,692.0,67.0,3847.452,8076.0,1816.0,384.0,2000.0,11019.0,4609.0
1,2002,3560.0,788.0,229.0,1921.0,9397.0,2139.0,471.0,2378.0,11305.0,5354.0
1,2003,4684.0,695.0,88.0,3016.032,10218.0,2349.0,347.0,2772.0,11566.0,5987.0
1,2004,4407.0,655.0,252.0,4631.055,9768.0,1860.0,283.0,2601.0,11100.0,5443.0
1,1999,24.665,2.04,0.226,17.27,33.834,3.924,0.74,15.669,39.544,20.204
1,2000,25.835,0.106,-2.303,5.1025,34.763,5.263,-1.308,17.652,44.687,23.455
1,2001,22.478,-0.597,-3.079,2.9516,28.281,4.045,-1.793,13.803,36.136,18.097
1,2002,21.551,0.511,-1.344,12.56,25.903,3.185,-0.428,13.065,34.567,16.995
1,2003,17.224,-0.934,-3.761,8.635,21.165,0.043,-1.797,15.714,33.721,16.011
1,2004,12.062,-4.349,-3.91,8.321,15.729,1.735,-5.163,11.532,27.76,13.267
0,1999,23.417,13.538,0.788,8.9058,112.448,65.952,4.856,12.162,62.818,86.435
0,2000,22.118,12.296,-2.231,4.4135,113.015,68.552,2.764,12.855,66.763,89.319
0,2001,24.161,15.536,0.509,7.2508,113.897,69.25,5.469,14.175,70.171,90.329
0,2002,25.56,13.969,0.428,6.6203,110.974,67.209,3.722,13.706,74.891,87.949
0,2003,25.901,10.838,1.054,7.5534,102.022,60.505,0.855,11.164,57.574,77.986
0,2004,26.459,11.408,0.539,9.4449,101.114,56.796,1.556,11.51,52.579,76.509
0,2005,28.011,10.476,-1.793,7.1568,100.55,48.365,0.791,23.952,54.368,78.154
0,2006,20.972,10.072,-1.647,9.9224,88.472,51.537,0.529,12.503,53.911,68.298
0,2007,22.815,7.06,-5.095,14.7584,83.959,39.899,-1.711,16.348,51.205,59.363
0,2008,14.579,4.884,-8.042,1.7764,50.847,19.646,-1.514,12.786,36.683,36.4
0,2009,8.539,1.631,-8.795,1.6983,37.883,2.193,-4.352,24.545,28.548,30.59
0,2010,8.763,1.311,-7.036,0.3909,33.442,2.335,-3.992,26.392,24.307,33.412
0,2011,6.836,-0.116,-1.418,2.8591,27.459,0.512,-4.731,18.16,23.849,23.602
0,2012,6.862,-0.391,-1.365,6.378,22.082,0.455,-4.495,14.533,23.021,20.002
0,2013,6.549,0.091,-1.869,4.7242,18.505,0.394,-3.447,12.507,20.907,17.004
0,2014,6.064,-1.249,-4.628,9.3518,15.245,0.0,-4.252,11.466,24.359,17.113
0,2015,5.916,0.292,-1.749,6.4334,12.99,0.262,-2.152,8.376,23.567,13.146
0,2016,6.288,0.954,-0.611,3.8498,13.414,0.557,-0.82,10.277,21.191,14.69
0,2017,7.972,-1.545,-2.849,1.6215,14.984,1.534,-2.846,13.723,24.443,18.895
0,2018,5.612,-3.094,-4.694,1.6675,11.466,1.446,-4.046,14.076,14.399,19.23
0,1999,489.889,-29.979,-353.402,164.9065,2137.182,728.052,-170.887,960.892,3308.712,2308.092
0,1999,5.25,0.985,0.412,0.7433,5.352,2.451,0.954,5.962,32.334,8.413
0,2000,11.17,1.319,1.602,1.0618,11.891,4.026,1.292,9.324,49.055,13.35
0,2001,14.832,1.967,1.568,7.4326,17.161,4.261,1.782,12.792,72.11,17.053
0,2002,19.236,2.69,1.684,6.0414,21.444,3.114,2.402,16.27,110.387,19.384
0,2003,20.054,2.025,1.393,12.7798,22.077,3.176,1.724,15.167,121.747,18.343
0,2004,24.527,2.073,0.015,11.7342,26.12,2.89,1.756,19.382,143.313,22.272
0,2005,31.949,3.0,4.117,15.8638,33.29,2.77,2.777,22.441,166.648,25.211
0,2006,30.291,5.095,3.102,18.1333,32.423,0.0,4.961,19.878,190.976,19.878
0,2007,30.073,5.159,2.853,24.927,32.157,0.0,5.002,14.927,184.677,14.927
0,2008,38.39,4.437,3.058,13.1045,51.004,0.861,4.178,29.579,172.675,30.44
0,2009,33.641,3.252,-2.586,13.6742,41.892,0.203,1.702,24.278,179.732,24.481
0,2010,37.161,6.341,1.772,16.3806,43.985,0.037,5.393,23.698,210.751,23.735
0,1999,24.101,5.547,-2.49,17.94,52.359,26.693,0.739,12.222,79.969,39.545
0,2000,21.636,5.019,0.513,9.8638,47.722,21.224,2.952,12.57,75.569,34.393
0,2001,14.377,0.903,-6.631,7.0403,27.624,8.897,-1.097,10.008,66.782,20.86
0,2002,11.247,2.53,-4.715,8.6478,16.758,0.668,0.93,11.678,57.181,14.06
0,2003,13.291,1.607,0.353,13.7771,18.385,0.134,0.607,13.074,53.317,14.957
0,2004,15.04,1.899,0.256,25.1022,20.112,1.076,0.899,12.997,55.307,15.798
0,2005,13.826,2.318,3.577,37.1468,21.488,0.353,1.518,10.826,60.471,12.841
0,2006,15.504,3.349,2.059,36.8025,22.422,2.9,2.349,7.927,66.473,11.193
0,2007,16.387,4.383,2.363,48.3975,24.344,0.302,3.283,8.498,70.453,9.227
0,2008,15.2,4.201,1.556,38.7503,29.391,3.559,2.986,6.72,75.419,10.772
0,2009,19.367,3.879,1.451,54.236,35.713,2.532,2.381,12.22,81.061,15.456
0,2010,21.755,6.389,2.788,60.6294,41.36,5.253,4.587,12.028,91.186,18.031
0,2011,23.178,8.565,3.302,96.2405,44.977,3.365,6.228,13.053,110.02,17.599
0,2012,25.818,8.748,3.704,47.2166,55.047,8.017,6.546,13.327,112.296,23.397
0,2013,25.531,9.115,3.984,62.9289,53.874,7.593,6.705,13.857,118.508,23.791
0,2014,27.142,9.66,4.026,66.7187,62.149,12.168,6.968,11.933,123.624,27.831
0,2015,26.218,10.636,4.124,70.2094,76.707,19.073,7.002,15.829,122.166,37.796
0,2016,35.589,14.109,4.522,89.4588,92.097,25.883,8.034,19.756,143.898,48.696
0,2017,40.513,14.898,5.922,111.9758,96.822,20.707,9.026,21.15,155.141,45.474
0,2018,45.006,16.519,7.145,165.7088,105.23,19.103,10.229,22.149,160.898,45.6
0,1999,15.546,1.881,1.172,16.4678,17.119,0.0,1.505,3.659,44.306,3.67
0,2000,16.512,-0.007,0.008,9.71,17.45,0.0,-0.332,4.625,46.567,4.637
0,2001,16.386,0.826,0.563,7.1625,17.152,0.0,0.64,3.845,56.417,3.875
0,2002,15.515,1.167,0.67,5.5868,16.336,0.0,0.985,2.358,50.892,2.389
0,2003,13.21,-1.078,-1.213,5.6823,13.903,0.0,-1.271,1.137,32.799,1.168
0,2004,12.294,-1.038,-1.13,7.4493,12.964,0.0,-1.2,1.636,30.6,1.667
0,2005,11.045,-1.546,-1.376,7.138,12.009,0.0,-1.732,2.062,34.041,2.073
0,2006,9.179,-0.81,-0.998,6.0288,10.022,0.0,-1.061,1.037,35.415,1.084
0,2007,8.549,-1.219,-1.546,6.2712,9.168,0.0,-1.441,1.777,31.565,1.777
0,2008,7.914,-1.964,-2.213,2.8938,8.389,0.0,-2.198,3.211,27.407,3.211
0,2009,7.183,-2.583,-2.735,1.0613,7.521,0.0,-2.731,5.078,24.142,5.078
0,2010,4.978,-1.43,-1.567,0.7235,5.264,0.0,-1.516,4.388,20.943,4.388
0,1999,134.727,54.097,6.594,75.2763,482.755,194.759,36.48,132.965,299.876,353.872
0,2000,130.842,40.037,-72.97,32.0944,393.249,1.055,28.937,321.685,328.071,341.374
0,2001,84.181,13.462,-71.781,55.0999,142.142,107.564,12.362,42.421,72.285,158.349
0,2002,36.504,8.565,9.234,34.2221,85.123,53.487,8.065,25.343,54.996,91.763
0,2003,36.132,12.767,1.744,49.7097,77.209,56.472,12.267,13.959,64.606,80.996
0,2004,30.595,9.935,-2.776,53.576,76.438,57.868,9.435,14.239,62.932,82.797
0,2005,38.369,12.972,1.292,85.3683,81.945,39.415,12.172,21.269,64.418,69.617
0,2006,44.955,13.696,3.961,94.605,80.471,32.75,12.596,21.815,73.339,63.572
0,2007,47.791,14.478,9.442,101.7951,76.19,19.849,13.243,19.247,75.974,49.298
0,2008,49.905,12.617,5.76,61.809,76.705,18.071,11.258,17.583,75.427,43.378
0,2009,39.851,-4.319,-6.043,64.9333,76.108,14.786,-5.906,14.663,69.027,48.288
0,2010,47.756,11.578,5.026,80.9008,78.148,11.5,9.668,15.38,78.2,44.715
0,2011,56.337,8.898,3.776,79.716,79.851,8.215,7.022,16.532,84.942,41.699
0,2012,48.696,9.976,4.076,78.738,73.413,0.0,8.19,14.662,79.956,30.341
0,2013,55.597,11.104,5.641,95.8755,79.793,0.0,9.42,15.889,87.471,29.309
0,2014,74.741,14.44,14.907,100.6528,96.978,0.0,12.781,18.267,89.782,29.863
0,1999,13.898,-2.087,-14.765,10.348,36.896,0.0,-5.668,32.633,31.256,32.633
0,2000,4.584,-3.697,-17.158,0.7068,12.214,0.0,-7.217,24.923,16.95,24.923
1,1999,2084.551,992.599,1479.99,13093.422,8797.691,2694.192,770.44,860.596,3221.89,5327.793
1,2000,1491.166,1403.638,224.386,12654.6355,14676.212,4007.041,1033.011,1449.224,4910.363,8790.296
1,2001,1363.991,1244.095,111.136,11154.2523,14504.696,3684.692,802.229,1533.192,5253.366,8853.528
1,2002,1524.654,1499.039,442.992,13906.6231,14078.328,3226.702,1275.785,1153.976,5384.428,7938.228
1,2003,1605.165,1588.86,891.379,16940.1768,14280.152,2350.029,1360.474,1263.881,5594.829,7232.698
1,2004,1452.444,1582.378,555.536,13361.4562,14168.196,2317.933,1349.289,1370.46,5726.247,7331.352
1,2005,1492.833,1440.046,534.689,9280.1368,14546.242,2959.262,1196.226,1446.658,5595.617,7820.691
1,2006,1377.43,1331.023,593.995,7362.7915,13400.772,3576.211,1104.01,2546.714,5517.708,9081.156
0,1999,31.28,13.426,20.35,55.0406,89.851,11.215,9.556,10.943,104.143,25.974
0,2000,22.247,10.572,13.069,38.2395,102.522,11.959,6.254,15.384,103.71,27.343
0,2001,28.003,6.087,-6.49,30.6934,88.454,1.415,1.508,30.77,105.398,33.095
0,2002,25.29,6.604,-3.568,10.2306,78.699,0.621,2.369,22.482,98.828,26.741
0,2003,23.531,4.227,-0.273,17.9738,74.305,5.557,0.12,13.199,98.661,22.394
0,2004,22.87,1.323,-14.462,14.042,61.514,4.56,-2.436,15.801,96.288,23.999
0,2005,20.556,-0.45,-22.591,12.036,40.633,7.374,-3.558,14.767,87.56,25.779
0,2006,24.059,1.718,-1.107,9.2276,39.219,7.377,-0.73,15.196,86.209,25.427
0,2007,24.102,2.61,-0.28,7.6228,35.851,7.721,0.854,11.534,72.15,22.109
0,2008,25.525,4.202,0.924,7.2216,33.975,7.7,2.86,9.108,64.946,19.662
0,2009,24.728,2.343,-0.29,2.8485,31.864,2.072,1.301,12.718,57.862,17.644
0,2010,23.554,2.285,0.329,5.015,29.457,1.808,0.799,10.201,52.273,14.863
0,2011,26.995,5.38,3.76,12.5576,32.397,1.632,4.434,9.586,60.356,14.072
0,1999,11.445,-4.094,2.75,21.2776,11.933,0.0,-4.231,1.088,7.276,1.088
0,2000,9.005,-4.78,-4.7,22.9206,9.412,0.0,-4.985,0.94,6.095,0.94
0,2001,4.46,-5.679,-7.484,5.8007,5.846,0.026,-5.92,2.838,7.464,2.864
0,2002,2.891,-1.091,-1.215,3.5012,4.042,0.2,-1.352,1.901,7.057,2.101
0,2003,3.631,1.196,1.033,11.9877,4.718,0.206,1.043,1.271,6.459,1.515
0,2004,4.619,0.646,1.001,9.638,5.632,0.206,0.413,1.09,5.973,1.358
0,2005,4.663,0.087,0.186,10.2221,5.641,0.204,-0.056,0.89,6.482,1.181
0,2006,4.324,-0.25,0.097,22.4436,5.87,0.202,-0.424,0.868,6.237,1.278
0,2007,6.998,-0.723,-0.324,14.6928,8.503,0.0,-0.957,0.713,5.47,0.804
0,2008,5.716,-1.534,-1.59,3.8569,7.725,0.4,-1.849,1.091,5.871,1.564
0,2009,5.101,-0.852,-0.909,8.9993,6.9,0.232,-1.214,1.329,7.422,1.612
0,2010,6.009,-1.134,0.639,2.7549,7.563,0.493,-1.441,0.984,6.401,1.653
0,2011,4.054,-1.218,-1.486,1.9316,5.717,0.013,-1.522,1.15,6.656,1.263
0,2012,2.97,-0.86,-0.836,1.1957,4.333,0.0,-1.17,0.645,6.08,0.688
0,2013,3.414,-0.127,0.329,2.8882,4.701,0.0,-0.368,0.703,5.989,0.714
0,2014,3.459,-0.248,-0.381,1.8617,4.711,0.043,-0.466,1.053,5.461,1.102
0,2015,2.685,-0.353,-0.595,0.8297,3.784,0.004,-0.543,0.716,5.333,0.725
0,1999,12.723,1.015,0.195,8.9083,18.932,0.962,-0.207,5.934,21.181,7.478
0,2000,17.279,2.024,1.034,18.4405,22.712,0.586,0.501,8.349,26.943,9.655
0,2001,15.501,2.915,1.163,9.4574,24.15,1.745,1.283,7.599,36.133,9.993
0,2002,13.405,-0.326,-3.547,7.7592,19.075,0.986,-2.011,6.486,19.617,8.141
0,2003,11.493,1.477,-0.081,7.1736,16.711,0.836,0.206,4.466,21.266,6.013
0,2004,12.798,1.084,0.22,13.1943,18.0,0.793,-0.061,5.429,19.154,6.866
0,2005,10.645,1.838,0.221,11.3088,18.345,0.744,0.317,5.836,25.694,6.987
0,2006,21.831,2.328,9.056,19.6681,29.384,0.874,0.57,8.536,29.099,9.796
0,2007,24.673,7.229,3.308,64.3986,32.788,0.294,4.372,8.228,46.75,8.895
0,2008,23.431,3.046,-0.956,16.3881,34.759,1.763,0.331,7.528,40.314,9.81
0,2009,13.642,0.687,-1.966,8.2934,27.947,0.289,-1.448,4.34,20.047,5.165
0,2010,23.461,2.225,-0.373,12.3917,41.724,2.566,0.07,14.796,36.928,18.649
0,2011,14.429,1.85,-0.688,10.9294,36.356,3.039,-0.661,7.173,35.535,11.379
0,2012,18.056,-1.474,-3.104,5.2488,38.05,3.594,-4.08,12.86,34.211,17.494
0,2013,16.578,1.461,-1.019,9.3016,36.044,2.841,-0.917,12.394,31.77,15.438
0,2014,13.287,1.897,0.057,12.1898,34.59,2.798,-0.397,10.718,36.262,13.757
0,2015,13.559,3.35,0.521,10.7498,32.037,2.673,1.11,8.271,33.932,11.315
0,2016,15.34,3.179,0.779,12.5765,32.219,2.228,1.444,8.861,34.454,11.348
0,2017,17.037,3.274,1.316,17.5445,33.498,2.083,1.536,9.549,38.538,11.971
0,2018,19.049,4.223,1.184,15.8819,36.474,1.961,2.111,9.821,42.361,12.973
0,1999,333.138,268.296,79.107,361.9044,2656.255,2016.247,175.713,234.729,803.812,2332.007
0,2000,360.208,324.366,41.891,624.9324,2671.384,1990.224,210.328,202.378,1033.669,2299.215
0,2001,434.908,368.806,61.345,609.4014,2735.325,1656.597,248.46,543.479,1444.708,2310.603
0,2002,285.005,311.784,33.275,580.5809,2690.734,1930.574,183.861,219.38,856.222,2252.505
0,2003,381.776,333.648,113.941,833.2121,3122.302,2049.288,203.005,281.981,972.755,2565.83
0,2004,506.559,366.705,45.919,825.8881,3175.518,1959.526,231.39,368.154,1168.978,2594.8
0,2005,444.514,346.514,46.144,1088.0688,3126.78,1878.157,210.958,344.033,1229.535,2510.039
0,2006,455.91,370.648,67.447,1285.4907,3187.409,1759.941,240.146,395.92,1316.869,2533.26
0,2007,430.24,353.543,58.373,1114.1883,3185.716,1524.843,212.905,547.681,1381.373,2495.641
0,2008,482.086,301.894,14.021,1041.0469,3509.567,1827.132,154.204,352.057,1397.511,2830.293
0,2009,446.305,432.523,104.258,1154.0437,3601.242,1796.144,256.505,385.618,1398.596,2850.377
0,2010,420.95,456.231,111.477,1309.6653,3779.323,1782.051,299.922,463.424,1456.647,2958.537
0,2011,497.536,439.396,109.975,1363.0126,3985.231,1870.093,274.581,418.471,1509.515,3096.757
0,2012,551.753,428.882,90.919,1753.8125,4140.429,1760.58,251.795,399.129,1461.766,3074.964
0,2013,490.873,448.668,127.478,2486.0493,4273.069,1656.837,271.496,516.891,1484.56,3142.285
0,2012,0.695,-3.947,-4.083,28.1299,2.217,0.0,-4.083,0.748,0.055,1.383
0,2014,2.336,-5.796,-8.214,57.2949,3.433,0.0,-5.938,2.713,0.015,3.065
0,1999,97.747,10.98,-1.018,56.8772,176.9,17.112,4.526,54.761,168.142,109.44
0,2000,90.002,16.862,3.773,47.9456,174.19,31.254,9.882,40.908,177.987,95.957
0,2001,91.766,18.371,6.169,44.5068,156.734,23.404,11.979,41.45,180.786,97.975
0,2002,89.454,11.21,2.058,41.5584,157.28,18.583,5.501,39.919,179.385,98.299
0,2003,97.095,6.672,-2.368,39.5917,170.358,16.584,0.999,46.286,179.591,119.602
0,2004,102.322,16.809,5.642,69.5644,174.622,16.813,11.117,49.128,186.089,115.397
0,2005,106.783,18.431,6.91,63.072,185.295,14.958,12.754,63.167,218.472,117.805
0,2006,151.131,30.65,14.453,178.5175,236.172,38.369,24.784,79.621,243.287,146.367
0,2007,173.24,48.694,21.852,421.2488,267.184,42.152,41.442,79.918,317.2,151.102
0,2008,195.695,46.4,24.252,233.7881,304.628,48.227,38.519,89.588,331.694,174.303
0,2009,173.921,29.047,11.502,75.1075,285.565,46.348,19.273,70.252,295.618,177.74
0,2010,147.45,13.396,0.597,127.2093,259.056,27.211,3.579,63.307,227.534,169.737
0,2011,195.168,44.874,18.83,438.8368,309.12,25.784,34.97,83.96,310.393,171.066
0,2012,197.161,59.297,26.112,209.011,303.832,28.401,48.541,66.625,355.87,166.546
0,2013,188.472,22.964,3.882,265.7481,285.458,23.472,12.126,63.503,285.282,141.896
0,2014,180.097,21.964,3.644,372.2091,266.985,14.8,11.307,56.98,263.909,114.674
0,2015,169.83,28.929,11.173,210.0169,249.862,10.231,18.768,57.054,265.79,109.695
0,2016,125.035,-7.671,-13.104,121.899,213.922,8.501,-16.518,36.131,166.282,96.869
0,2017,129.434,1.683,-6.294,185.9167,210.898,6.323,-5.334,44.523,168.182,87.331
0,2018,159.269,26.559,9.528,286.7703,234.713,4.824,20.095,62.344,240.733,91.097
0,1999,51.019,19.899,-2.824,238.1005,272.535,67.446,8.764,46.999,108.401,133.631
0,2000,49.82,3.47,-24.597,79.6146,152.706,7.747,-5.433,43.337,93.2,56.584
0,2001,45.53,11.254,0.269,214.8874,147.18,2.91,2.056,39.811,117.888,46.296
0,2002,52.46,19.261,7.989,192.7332,169.845,2.55,10.739,40.226,133.897,51.189
0,2003,66.121,24.908,26.402,399.1057,182.252,0.0,15.512,51.148,145.454,64.33
0,2004,78.859,28.506,10.128,340.461,190.487,0.0,17.12,59.114,172.27,72.087
0,2005,96.364,24.422,8.193,341.3225,194.437,0.0,13.979,70.95,170.457,82.24
0,2006,111.674,32.017,14.362,546.8215,220.276,0.0,21.915,85.185,195.303,94.401
0,2007,131.064,37.991,17.501,497.8118,241.508,0.0,26.78,96.574,219.796,104.297
0,2008,97.224,49.751,14.862,429.0517,251.761,0.0,37.14,129.469,265.101,137.499
0,2009,109.687,54.281,27.01,699.2392,270.67,0.0,44.784,129.253,290.286,136.312
0,2010,98.449,52.241,25.054,670.4234,264.032,26.5,41.641,124.649,288.628,157.06
0,2011,107.092,56.717,27.557,902.4569,295.391,60.7,46.517,151.64,309.391,217.281
0,2012,122.757,68.677,32.994,1517.6736,338.315,18.0,56.577,169.795,363.304,193.016
0,2013,217.235,80.328,39.101,3353.7449,444.488,0.0,67.128,192.11,416.643,198.169
0,2014,346.71,109.122,58.94,3662.8474,573.982,0.0,94.822,232.839,493.101,237.009
0,2015,268.215,133.318,64.869,6410.4437,1356.57,66.0,113.918,337.572,591.022,497.713
0,2016,282.96,181.105,109.857,5249.0818,1357.945,10.0,131.305,361.501,756.043,442.42
0,2017,496.8,214.23,163.945,6707.7163,1589.592,0.0,160.93,382.31,840.662,422.498
0,2018,518.858,213.87,147.462,7112.2605,1790.963,0.0,153.07,423.902,935.282,466.117
0,1999,1.821,-2.541,-3.198,4.7988,1.934,0.0,-2.68,3.729,16.478,3.729
0,2000,0.194,-0.622,-0.445,9.7621,0.311,0.017,-0.662,0.332,0.132,0.349
0,2001,0.239,0.063,0.106,3.5413,0.369,0.009,0.039,0.21,1.198,0.219
0,2002,0.06,-0.376,-0.232,1.0637,0.143,0.002,-0.407,0.236,0.833,0.238
0,2003,0.724,0.009,-0.063,1.2409,0.846,0.036,-0.033,0.969,1.148,1.005
0,2004,0.322,0.007,-0.07,1.4444,0.438,0.007,-0.035,0.646,1.1,0.653
0,2005,0.017,-0.64,-0.706,0.7822,0.094,0.345,-0.68,0.52,0.321,0.865
0,2006,0.154,0.086,0.025,2.3569,0.211,0.345,0.053,0.612,0.881,0.957
0,2007,0.012,-0.253,-0.303,0.9428,0.053,0.345,-0.274,0.758,0.549,1.103
0,2009,3.891,-3.425,-3.829,50.6471,10.426,5.807,-3.761,8.194,21.498,14.542
0,2010,3.01,-1.894,-10.424,6.2246,10.422,5.805,-2.52,16.353,11.67,23.318
0,2011,1.214,-6.729,-8.123,5.4767,5.658,1.454,-8.871,14.804,4.903,16.258
0,2012,1.213,-5.028,-9.103,0.995,3.716,1.33,-6.836,18.691,3.142,20.021
0,2013,0.463,-2.786,5.144,0.42,0.659,-0.023,-3.376,4.39,0.021,10.552
0,2014,0.851,-3.206,-3.761,1.3634,0.918,4.26,-3.315,3.695,3.163,14.027
0,2015,0.74,-4.868,-5.448,4.1456,1.094,8.057,-4.898,3.313,1.754,22.17
0,2016,3.75,-3.818,-8.069,0.7906,19.399,22.941,-4.798,11.013,18.721,45.443
0,2017,3.903,-1.933,0.542,1.5814,20.293,24.286,-3.699,22.029,25.15,46.315
